,year,artist,track,time,genre,date_enter,date_peak,week,peak_rank,daystopeak
6071,2000,Next,Wifey,4:03,Rock,2000-05-27,2000-09-09,20.0,25.0,105 days 00:00:00.000000000
6073,2000,Sonique,It Feels So Good,3:48,Rock,2000-01-22,2000-04-22,20.0,19.0,91 days 00:00:00.000000000
6074,2000,"Spears, Britney",Oops!.. I Did It Again,3:30,Rock,2000-04-22,2000-06-10,20.0,96.0,49 days 00:00:00.000000000
6075,2000,"Backstreet Boys, The",Shape Of My Heart,3:49,Rock,2000-10-14,2000-12-02,20.0,70.0,49 days 00:00:00.000000000
6076,2000,Everclear,Wonderful,4:30,Rock,2000-07-08,2000-09-30,20.0,39.0,84 days 00:00:00.000000000
6077,2000,Ja Rule,Between Me And You,4:05,Rap,2000-09-16,2000-11-18,20.0,53.0,63 days 00:00:00.000000000
6078,2000,"Rimes, LeAnn",I Need You,3:42,Country,2000-05-27,2000-08-12,20.0,21.0,77 days 00:00:00.000000000
6079,2000,Smash Mouth,Then The Morning Comes,3:04,Rock,1999-10-30,2000-01-29,20.0,25.0,91 days 00:00:00.000000000
6080,2000,Jay-Z,I Just Wanna Love U (Give It 2 Me),3:50,Rap,2000-10-28,2000-12-30,20.0,30.0,63 days 00:00:00.000000000
6081,2000,Jagged Edge,Let's Get Married,4:23,Rock,2000-05-06,2000-07-29,20.0,23.0,84 days 00:00:00.000000000
6082,2000,Filter,Take A Picture,4:23,Rock,1999-11-27,2000-02-05,20.0,42.0,70 days 00:00:00.000000000
6084,2000,Mystikal,Shake Ya Ass,4:46,Rap,2000-08-12,2000-10-28,20.0,58.0,77 days 00:00:00.000000000
6085,2000,BBMak,Back Here,3:35,Rock,2000-04-29,2000-07-29,20.0,15.0,91 days 00:00:00.000000000
6086,2000,"Spears, Britney",From The Bottom Of My Broken Heart,4:30,Rock,2000-01-29,2000-02-26,20.0,90.0,28 days 00:00:00.000000000
6087,2000,Third Eye Blind,Never Let You Go,3:57,Rock,2000-01-22,2000-04-01,20.0,33.0,70 days 00:00:00.000000000
6088,2000,Red Hot Chili Peppers,Otherside,4:13,Rock,2000-02-12,2000-05-27,20.0,22.0,105 days 00:00:00.000000000
6089,2000,Profyle,Liar,3:57,R&B,2000-09-16,2000-10-28,20.0,99.0,42 days 00:00:00.000000000
6090,2000,Barenaked Ladies,Pinch Me,3:46,Rock,2000-09-09,2000-11-25,20.0,34.0,77 days 00:00:00.000000000
6091,2000,Jagged Edge,He Can't Love U,3:30,Rock,1999-12-11,2000-01-08,20.0,77.0,28 days 00:00:00.000000000
6093,2000,Sting,Desert Rose,3:52,Rock,2000-05-13,2000-08-26,20.0,26.0,105 days 00:00:00.000000000
6094,2000,Jay-Z,Big Pimpin',3:55,Rap,2000-04-22,2000-07-08,20.0,50.0,77 days 00:00:00.000000000
6095,2000,Kid Rock,Only God Knows Why,5:27,Rock,2000-02-19,2000-04-15,20.0,78.0,56 days 00:00:00.000000000
6096,2000,Foo Fighters,Learn To Fly,3:55,Rock,1999-10-16,2000-01-22,20.0,42.0,98 days 00:00:00.000000000
6100,2000,Westlife,Swear It Again,4:07,Rock,2000-04-01,2000-07-01,20.0,56.0,91 days 00:00:00.000000000
6101,2000,Train,Meet Virginia,3:55,Rock,1999-10-09,2000-01-22,20.0,30.0,105 days 00:00:00.000000000
6102,2000,"Thomas, Carl",I Wish,3:50,Rock,2000-03-25,2000-05-13,20.0,67.0,49 days 00:00:00.000000000
6105,2000,Ludacris,What's Your Fantasy,4:16,Rap,2000-09-30,2000-12-16,20.0,35.0,77 days 00:00:00.000000000
6108,2000,SoulDecision,Faded,3:25,Rock,2000-07-08,2000-09-09,20.0,34.0,63 days 00:00:00.000000000
6109,2000,"Brock, Chad",Yes!,3:22,Country,2000-04-08,2000-07-01,20.0,59.0,84 days 00:00:00.000000000
6111,2000,Vertical Horizon,You're A God,3:45,Rock,2000-08-26,2000-11-04,20.0,48.0,70 days 00:00:00.000000000
6112,2000,Avant,Separated,4:13,Rock,2000-04-29,2000-05-20,20.0,51.0,21 days 00:00:00.000000000
6113,2000,"Rimes, LeAnn",Big Deal,3:03,Country,1999-10-16,2000-01-01,20.0,70.0,77 days 00:00:00.000000000
6114,2000,IMx,Stay The Night,3:37,Rap,1999-10-09,2000-01-08,20.0,78.0,91 days 00:00:00.000000000
6115,2000,Dr. Dre,The Next Episode,2:38,Rap,2000-05-27,2000-07-29,20.0,58.0,63 days 00:00:00.000000000
6117,2000,Savage Garden,Crash And Burn,4:41,Rock,2000-04-08,2000-05-27,20.0,87.0,49 days 00:00:00.000000000
6118,2000,Kandi,Don't Think I'm Not,3:50,Rock,2000-08-05,2000-10-07,20.0,25.0,63 days 00:00:00.000000000
6119,2000,Sammie,I Like It,4:09,Rock,2000-01-29,2000-04-15,20.0,89.0,77 days 00:00:00.000000000
6120,2000,Goo Goo Dolls,Broadway,3:54,Rock,2000-04-22,2000-07-01,20.0,87.0,70 days 00:00:00.000000000
6122,2000,Dr. Dre,Forgot About Dre,3:42,Rap,2000-01-22,2000-03-25,20.0,82.0,63 days 00:00:00.000000000
6124,2000,"Messina, Jo Dee",That's The Way,3:17,Country,2000-06-24,2000-08-26,20.0,59.0,63 days 00:00:00.000000000
6125,2000,Avant,My First Love,4:28,Rock,2000-11-04,2000-12-16,20.0,79.0,42 days 00:00:00.000000000
6126,2000,Son By Four,A Puro Dolor (Purest Of Pain),3:30,Latin,2000-04-08,2000-08-19,20.0,26.0,133 days 00:00:00.000000000
6127,2000,Da Brat,What'Chu Like,3:57,Rap,2000-06-03,2000-08-12,20.0,68.0,70 days 00:00:00.000000000
6128,2000,DMX,Party Up (Up In Here),3:45,Rap,2000-02-26,2000-04-22,20.0,46.0,56 days 00:00:00.000000000
6129,2000,"Dixie Chicks, The",Cowboy Take Me Away,4:51,Country,1999-11-27,2000-01-29,20.0,59.0,63 days 00:00:00.000000000
6130,2000,"McGraw, Tim",My Next Thirty Years,3:37,Country,2000-10-21,2000-12-16,20.0,62.0,56 days 00:00:00.000000000
6131,2000,"Tritt, Travis",Best Of Intentions,4:15,Country,2000-08-19,2000-12-02,20.0,45.0,105 days 00:00:00.000000000
6132,2000,Alice Deejay,Better Off Alone,6:50,Electronica,2000-04-08,2000-06-03,20.0,86.0,56 days 00:00:00.000000000
6135,2000,Counting Crows,Hanginaround,4:07,Rock,1999-11-06,2000-01-29,20.0,66.0,84 days 00:00:00.000000000
6136,2000,Mary Mary,Shackles (Praise You),3:12,Rock,2000-03-25,2000-05-13,20.0,94.0,49 days 00:00:00.000000000
6138,2000,"McGraw, Tim",My Best Friend,4:33,Country,1999-11-27,2000-01-29,20.0,49.0,63 days 00:00:00.000000000
6139,2000,Sugar Ray,Falls Apart,4:15,Rock,2000-01-15,2000-02-19,20.0,100.0,35 days 00:00:00.000000000
6141,2000,"Jones, Donell",Where I Wanna Be,6:22,Rock,2000-04-22,2000-07-08,20.0,62.0,77 days 00:00:00.000000000
6142,2000,"Paisley, Brad",We Danced,3:45,Country,2000-10-14,2000-12-16,20.0,86.0,63 days 00:00:00.000000000
6143,2000,Lonestar,What About Now,3:30,Country,2000-06-10,2000-08-19,20.0,69.0,70 days 00:00:00.000000000
6145,2000,"Keith, Toby",How Do You Like Me Now?!,3:29,Country,2000-01-29,2000-04-08,20.0,54.0,70 days 00:00:00.000000000
6146,2000,"Strait, George",The Best Day,3:24,Country,2000-01-29,2000-04-22,20.0,62.0,84 days 00:00:00.000000000
6147,2000,"Dixie Chicks, The",Without You,3:32,Country,2000-10-07,2000-12-23,20.0,54.0,77 days 00:00:00.000000000
6148,2000,Musiq,Just Friends (Sunny),4:02,Rap,2000-10-14,2000-12-30,20.0,68.0,77 days 00:00:00.000000000
6149,2000,"McEntire, Reba",What Do You Say,3:26,Country,1999-10-30,2000-01-29,20.0,71.0,91 days 00:00:00.000000000
6150,2000,"Braxton, Toni",Just Be A Man About It,4:10,Rock,2000-07-29,2000-09-02,20.0,90.0,35 days 00:00:00.000000000
6153,2000,Bon Jovi,It's My Life,3:44,Rock,2000-08-12,2000-09-30,20.0,87.0,49 days 00:00:00.000000000
6154,2000,"Evans, Sara",Born To Fly,5:36,Country,2000-10-21,2000-12-30,20.0,86.0,70 days 00:00:00.000000000
6155,2000,"Chesney, Kenny",I Lost It,3:54,Country,2000-10-21,2000-12-23,20.0,92.0,63 days 00:00:00.000000000
6158,2000,Aaliyah,I Don't Wanna,4:15,Rock,2000-01-29,2000-03-04,20.0,86.0,35 days 00:00:00.000000000
6159,2000,"Montgomery, John Michael",The Little Girl,3:52,Country,2000-09-09,2000-10-28,20.0,74.0,49 days 00:00:00.000000000
6161,2000,"Vassar, Phil",Just Another Day In Paradise,3:54,Country,2000-09-30,2000-12-02,20.0,79.0,63 days 00:00:00.000000000
6165,2000,"Jackson, Alan",It Must Be Love,2:53,Country,2000-06-24,2000-09-02,20.0,89.0,70 days 00:00:00.000000000
6166,2000,"Griggs, Andy",She's More,3:19,Country,2000-03-11,2000-06-10,20.0,85.0,91 days 00:00:00.000000000
6169,2000,Rascal Flatts,Prayin' For Daylight,3:36,Country,2000-05-06,2000-08-12,20.0,77.0,98 days 00:00:00.000000000
6172,2000,Lonestar,Smile,3:33,Country,1999-12-18,2000-02-12,20.0,91.0,56 days 00:00:00.000000000
6173,2000,"Rogers, Kenny",Buy Me A Rose,3:46,Country,2000-03-11,2000-05-06,20.0,91.0,56 days 00:00:00.000000000
6174,2000,"Lawrence, Tracy",Lessons Learned,2:55,Country,2000-01-29,2000-04-08,20.0,100.0,70 days 00:00:00.000000000
6176,2000,Sisqo,Got To Get It,3:52,Rock,1999-11-20,2000-01-22,20.0,95.0,63 days 00:00:00.000000000
6177,2000,Baha Men,Who Let The Dogs Out,3:17,R&B,2000-07-22,2000-10-21,20.0,84.0,91 days 00:00:00.000000000
6178,2000,"Walker, Clay",The Chain Of Love,5:03,Country,2000-04-15,2000-06-10,20.0,95.0,56 days 00:00:00.000000000
6179,2000,"McBride, Martina",Love's The Only House,5:13,Country,2000-02-05,2000-04-15,20.0,90.0,70 days 00:00:00.000000000
6180,2000,Amber,Sexual (Li Da Di),4:38,Rock,1999-07-17,2000-02-12,20.0,88.0,210 days 00:00:00.000000000
6181,2000,"Tippin, Aaron",Kiss This,2:53,Country,2000-08-26,2000-10-21,20.0,99.0,56 days 00:00:00.000000000
6182,2000,SheDaisy,I Will.. But,3:40,Country,2000-07-15,2000-09-16,20.0,87.0,63 days 00:00:00.000000000
6183,2000,"Raye, Collin",Couldn't Last A Moment,3:40,Country,2000-03-18,2000-06-24,20.0,89.0,98 days 00:00:00.000000000
6186,2000,"Black, Clint",Been There,5:28,Country,2000-02-19,2000-04-15,20.0,100.0,56 days 00:00:00.000000000
6193,2000,"Thomas, Carl",Emotional,4:31,Rock,2000-11-25,2000-12-30,20.0,99.0,35 days 00:00:00.000000000
6195,2000,"Davidson, Clay",Unconditional,3:56,Country,2000-03-25,2000-06-17,20.0,83.0,84 days 00:00:00.000000000
6196,2000,DMX,What You Want,4:05,Rap,2000-07-01,2000-09-23,20.0,100.0,84 days 00:00:00.000000000
6200,2000,"Heatherly, Eric",Flowers On The Wall,3:16,Country,2000-04-29,2000-08-12,20.0,89.0,105 days 00:00:00.000000000
6202,2000,"McEntire, Reba",I'll Be,4:23,Country,2000-05-13,2000-07-29,20.0,100.0,77 days 00:00:00.000000000
6206,2000,"Gill, Vince",Feels Like Love,4:13,Country,2000-09-02,2000-11-18,20.0,91.0,77 days 00:00:00.000000000
6207,2000,"Houston, Whitney",Could I Have This Kiss Forever,3:54,Rock,2000-06-17,2000-08-05,20.0,97.0,49 days 00:00:00.000000000
6216,2000,3 Doors Down,Loser,4:24,Rock,2000-10-21,2000-12-02,20.0,70.0,42 days 00:00:00.000000000
6222,2000,Papa Roach,Last Resort,3:19,Rock,2000-07-29,2000-12-02,20.0,72.0,126 days 00:00:00.000000000
6223,2000,"Adams, Yolanda",Open My Heart,5:30,Gospel,2000-08-26,2000-10-21,20.0,89.0,56 days 00:00:00.000000000
6228,2000,"Henley, Don",Taking You Home,4:08,Rock,2000-06-24,2000-08-05,20.0,87.0,42 days 00:00:00.000000000
6231,2000,Sister Hazel,Change Your Mind,4:02,Rock,2000-07-15,2000-08-05,20.0,98.0,21 days 00:00:00.000000000
6244,2000,"Price, Kelly",You Should've Told Me,3:12,Rock,2000-09-23,2000-12-02,20.0,92.0,70 days 00:00:00.000000000
6261,2000,"Anthony, Marc",My Baby You,3:59,Latin,2000-09-16,2000-10-07,20.0,90.0,21 days 00:00:00.000000000
6267,2000,"Rimes, LeAnn",Can't Fight The Moonlight,3:33,Country,2000-09-09,2000-09-16,20.0,93.0,7 days 00:00:00.000000000
6286,2000,Metallica,I Disappear,4:26,Rock,2000-05-13,2000-06-17,20.0,95.0,35 days 00:00:00.000000000
6311,2000,Madison Avenue,Don't Call Me Baby,3:44,Electronica,2000-07-08,2000-09-16,20.0,97.0,70 days 00:00:00.000000000
6340,2000,Destiny's Child,Independent Women Part I,3:38,Rock,2000-09-23,2000-11-18,21.0,3.0,56 days 00:00:00.000000000
6341,2000,Santana,"Maria, Maria",4:18,Rock,2000-02-12,2000-04-08,21.0,19.0,56 days 00:00:00.000000000
6342,2000,Savage Garden,I Knew I Loved You,4:07,Rock,1999-10-23,2000-01-29,21.0,4.0,98 days 00:00:00.000000000
6343,2000,Madonna,Music,3:45,Rock,2000-08-12,2000-09-16,21.0,27.0,35 days 00:00:00.000000000
6344,2000,"Aguilera, Christina",Come On Over Baby (All I Want Is You),3:38,Rock,2000-08-05,2000-10-14,21.0,44.0,70 days 00:00:00.000000000
6345,2000,Janet,Doesn't Really Matter,4:17,Rock,2000-06-17,2000-08-26,21.0,25.0,70 days 00:00:00.000000000
6346,2000,Destiny's Child,Say My Name,4:31,Rock,1999-12-25,2000-03-18,21.0,5.0,84 days 00:00:00.000000000
6348,2000,Sisqo,Incomplete,3:52,Rock,2000-06-24,2000-08-12,21.0,17.0,49 days 00:00:00.000000000
6350,2000,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,21.0,18.0,84 days 00:00:00.000000000
6351,2000,"Aguilera, Christina",What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,21.0,30.0,49 days 00:00:00.000000000
6352,2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,21.0,8.0,175 days 00:00:00.000000000
6353,2000,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,21.0,10.0,182 days 00:00:00.000000000
6354,2000,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,21.0,5.0,91 days 00:00:00.000000000
6355,2000,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,21.0,4.0,84 days 00:00:00.000000000
6357,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,21.0,4.0,168 days 00:00:00.000000000
6358,2000,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,Rock,2000-08-19,2000-12-02,21.0,4.0,105 days 00:00:00.000000000
6359,2000,Dream,He Loves U Not,3:43,Rock,2000-09-30,2000-12-30,21.0,10.0,91 days 00:00:00.000000000
6360,2000,"Braxton, Toni",He Wasn't Man Enough,4:21,Rock,2000-03-18,2000-05-06,21.0,11.0,49 days 00:00:00.000000000
6361,2000,"Anthony, Marc",You Sang To Me,3:50,Latin,2000-02-26,2000-06-03,21.0,12.0,98 days 00:00:00.000000000
6363,2000,Destiny's Child,Jumpin' Jumpin',3:48,Rock,2000-05-13,2000-08-19,21.0,4.0,98 days 00:00:00.000000000
6364,2000,3 Doors Down,Kryptonite,3:53,Rock,2000-04-08,2000-11-11,21.0,12.0,217 days 00:00:00.000000000
6365,2000,Sisqo,Thong Song,4:05,Rock,2000-01-29,2000-05-20,21.0,7.0,112 days 00:00:00.000000000
6366,2000,"Aguilera, Christina",I Turn To You,4:00,Rock,2000-04-15,2000-07-01,21.0,43.0,77 days 00:00:00.000000000
6367,2000,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,2000-01-08,21.0,10.0,126 days 00:00:00.000000000
6368,2000,Joe,I Wanna Know,4:57,Rock,2000-01-01,2000-07-01,21.0,11.0,182 days 00:00:00.000000000
6369,2000,"Jordan, Montell",Get It On.. Tonite,4:34,Rap,1999-10-23,2000-02-12,21.0,5.0,112 days 00:00:00.000000000
6370,2000,N'Sync,Bye Bye Bye,3:15,Rock,2000-01-29,2000-04-15,21.0,27.0,77 days 00:00:00.000000000
6372,2000,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,21.0,14.0,105 days 00:00:00.000000000
6373,2000,"Mumba, Samantha",Gotta Tell You,3:19,Rock,2000-09-09,2000-12-09,21.0,29.0,91 days 00:00:00.000000000
6374,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,21.0,18.0,91 days 00:00:00.000000000
6375,2000,"Elliott, Missy ""Misdemeanor""",Hot Boyz,3:51,Rap,1999-11-27,2000-01-08,21.0,38.0,42 days 00:00:00.000000000
6376,2000,"Gray, Macy",I Try,3:52,Rock,2000-02-19,2000-05-20,21.0,16.0,91 days 00:00:00.000000000
6377,2000,N'Sync,This I Promise You,4:23,Rock,2000-09-30,2000-12-02,21.0,26.0,63 days 00:00:00.000000000
6378,2000,Ruff Endz,No More,3:56,Rock,2000-07-01,2000-09-02,21.0,19.0,63 days 00:00:00.000000000
6379,2000,"Backstreet Boys, The",Show Me The Meaning Of Being Lonely,3:54,Rock,2000-01-01,2000-03-18,21.0,32.0,77 days 00:00:00.000000000
6380,2000,Nine Days,Absolutely (Story Of A Girl),3:09,Rock,2000-05-06,2000-07-22,21.0,14.0,77 days 00:00:00.000000000
6381,2000,"Dion, Celine",That's The Way It Is,4:03,Rock,1999-11-13,2000-03-04,21.0,9.0,112 days 00:00:00.000000000
6382,2000,Blink-182,All The Small Things,2:52,Rock,1999-12-04,2000-02-19,21.0,33.0,77 days 00:00:00.000000000
6385,2000,Pink,There U Go,3:23,Rock,2000-03-04,2000-04-08,21.0,8.0,35 days 00:00:00.000000000
6387,2000,Nelly,(Hot S**t) Country Grammar,4:17,Rap,2000-04-29,2000-09-16,21.0,7.0,140 days 00:00:00.000000000
6388,2000,Next,Wifey,4:03,Rock,2000-05-27,2000-09-09,21.0,35.0,105 days 00:00:00.000000000
6390,2000,Sonique,It Feels So Good,3:48,Rock,2000-01-22,2000-04-22,21.0,21.0,91 days 00:00:00.000000000
6393,2000,Everclear,Wonderful,4:30,Rock,2000-07-08,2000-09-30,21.0,45.0,84 days 00:00:00.000000000
6395,2000,"Rimes, LeAnn",I Need You,3:42,Country,2000-05-27,2000-08-12,21.0,21.0,77 days 00:00:00.000000000
6396,2000,Smash Mouth,Then The Morning Comes,3:04,Rock,1999-10-30,2000-01-29,21.0,27.0,91 days 00:00:00.000000000
6397,2000,Jay-Z,I Just Wanna Love U (Give It 2 Me),3:50,Rap,2000-10-28,2000-12-30,21.0,40.0,63 days 00:00:00.000000000
6398,2000,Jagged Edge,Let's Get Married,4:23,Rock,2000-05-06,2000-07-29,21.0,24.0,84 days 00:00:00.000000000
6402,2000,BBMak,Back Here,3:35,Rock,2000-04-29,2000-07-29,21.0,18.0,91 days 00:00:00.000000000
6404,2000,Third Eye Blind,Never Let You Go,3:57,Rock,2000-01-22,2000-04-01,21.0,45.0,70 days 00:00:00.000000000
6405,2000,Red Hot Chili Peppers,Otherside,4:13,Rock,2000-02-12,2000-05-27,21.0,29.0,105 days 00:00:00.000000000
6407,2000,Barenaked Ladies,Pinch Me,3:46,Rock,2000-09-09,2000-11-25,21.0,44.0,77 days 00:00:00.000000000
6410,2000,Sting,Desert Rose,3:52,Rock,2000-05-13,2000-08-26,21.0,30.0,105 days 00:00:00.000000000
6413,2000,Foo Fighters,Learn To Fly,3:55,Rock,1999-10-16,2000-01-22,21.0,50.0,98 days 00:00:00.000000000
6418,2000,Train,Meet Virginia,3:55,Rock,1999-10-09,2000-01-22,21.0,32.0,105 days 00:00:00.000000000
6422,2000,Ludacris,What's Your Fantasy,4:16,Rap,2000-09-30,2000-12-16,21.0,41.0,77 days 00:00:00.000000000
6425,2000,SoulDecision,Faded,3:25,Rock,2000-07-08,2000-09-09,21.0,34.0,63 days 00:00:00.000000000
6428,2000,Vertical Horizon,You're A God,3:45,Rock,2000-08-26,2000-11-04,21.0,49.0,70 days 00:00:00.000000000
6435,2000,Kandi,Don't Think I'm Not,3:50,Rock,2000-08-05,2000-10-07,21.0,30.0,63 days 00:00:00.000000000
6443,2000,Son By Four,A Puro Dolor (Purest Of Pain),3:30,Latin,2000-04-08,2000-08-19,21.0,31.0,133 days 00:00:00.000000000
6445,2000,DMX,Party Up (Up In Here),3:45,Rap,2000-02-26,2000-04-22,21.0,43.0,56 days 00:00:00.000000000
6448,2000,"Tritt, Travis",Best Of Intentions,4:15,Country,2000-08-19,2000-12-02,21.0,49.0,105 days 00:00:00.000000000
6455,2000,"McGraw, Tim",My Best Friend,4:33,Country,1999-11-27,2000-01-29,21.0,48.0,63 days 00:00:00.000000000
6492,2000,"Strait, George",Go On,3:48,Country,2000-08-26,2000-10-28,21.0,97.0,63 days 00:00:00.000000000
6497,2000,Amber,Sexual (Li Da Di),4:38,Rock,1999-07-17,2000-02-12,21.0,88.0,210 days 00:00:00.000000000
6523,2000,"Gill, Vince",Feels Like Love,4:13,Country,2000-09-02,2000-11-18,21.0,89.0,77 days 00:00:00.000000000
6657,2000,Destiny's Child,Independent Women Part I,3:38,Rock,2000-09-23,2000-11-18,22.0,7.0,56 days 00:00:00.000000000
6658,2000,Santana,"Maria, Maria",4:18,Rock,2000-02-12,2000-04-08,22.0,21.0,56 days 00:00:00.000000000
6659,2000,Savage Garden,I Knew I Loved You,4:07,Rock,1999-10-23,2000-01-29,22.0,8.0,98 days 00:00:00.000000000
6660,2000,Madonna,Music,3:45,Rock,2000-08-12,2000-09-16,22.0,27.0,35 days 00:00:00.000000000
6662,2000,Janet,Doesn't Really Matter,4:17,Rock,2000-06-17,2000-08-26,22.0,37.0,70 days 00:00:00.000000000
6663,2000,Destiny's Child,Say My Name,4:31,Rock,1999-12-25,2000-03-18,22.0,7.0,84 days 00:00:00.000000000
6665,2000,Sisqo,Incomplete,3:52,Rock,2000-06-24,2000-08-12,22.0,20.0,49 days 00:00:00.000000000
6667,2000,N'Sync,It's Gonna Be Me,3:10,Rock,2000-05-06,2000-07-29,22.0,23.0,84 days 00:00:00.000000000
6668,2000,"Aguilera, Christina",What A Girl Wants,3:18,Rock,1999-11-27,2000-01-15,22.0,40.0,49 days 00:00:00.000000000
6669,2000,Vertical Horizon,Everything You Want,4:01,Rock,2000-01-22,2000-07-15,22.0,3.0,175 days 00:00:00.000000000
6670,2000,Creed,With Arms Wide Open,3:52,Rock,2000-05-13,2000-11-11,22.0,7.0,182 days 00:00:00.000000000
6671,2000,Aaliyah,Try Again,4:03,Rock,2000-03-18,2000-06-17,22.0,5.0,91 days 00:00:00.000000000
6672,2000,matchbox twenty,Bent,4:12,Rock,2000-04-29,2000-07-22,22.0,4.0,84 days 00:00:00.000000000
6674,2000,"Hill, Faith",Breathe,4:04,Rap,1999-11-06,2000-04-22,22.0,3.0,168 days 00:00:00.000000000
6675,2000,Mya,Case Of The Ex (Whatcha Gonna Do),3:50,Rock,2000-08-19,2000-12-02,22.0,4.0,105 days 00:00:00.000000000
6676,2000,Dream,He Loves U Not,3:43,Rock,2000-09-30,2000-12-30,22.0,11.0,91 days 00:00:00.000000000
6677,2000,"Braxton, Toni",He Wasn't Man Enough,4:21,Rock,2000-03-18,2000-05-06,22.0,13.0,49 days 00:00:00.000000000
6678,2000,"Anthony, Marc",You Sang To Me,3:50,Latin,2000-02-26,2000-06-03,22.0,16.0,98 days 00:00:00.000000000
6680,2000,Destiny's Child,Jumpin' Jumpin',3:48,Rock,2000-05-13,2000-08-19,22.0,4.0,98 days 00:00:00.000000000
6681,2000,3 Doors Down,Kryptonite,3:53,Rock,2000-04-08,2000-11-11,22.0,7.0,217 days 00:00:00.000000000
6682,2000,Sisqo,Thong Song,4:05,Rock,2000-01-29,2000-05-20,22.0,8.0,112 days 00:00:00.000000000
6683,2000,"Aguilera, Christina",I Turn To You,4:00,Rock,2000-04-15,2000-07-01,22.0,50.0,77 days 00:00:00.000000000
6684,2000,"Houston, Whitney",My Love Is Your Love,4:16,Rock,1999-09-04,2000-01-08,22.0,10.0,126 days 00:00:00.000000000
6685,2000,Joe,I Wanna Know,4:57,Rock,2000-01-01,2000-07-01,22.0,11.0,182 days 00:00:00.000000000
6686,2000,"Jordan, Montell",Get It On.. Tonite,4:34,Rap,1999-10-23,2000-02-12,22.0,9.0,112 days 00:00:00.000000000
6687,2000,N'Sync,Bye Bye Bye,3:15,Rock,2000-01-29,2000-04-15,22.0,34.0,77 days 00:00:00.000000000
6689,2000,Pink,Most Girls,4:06,Rock,2000-08-12,2000-11-25,22.0,16.0,105 days 00:00:00.000000000
6690,2000,"Mumba, Samantha",Gotta Tell You,3:19,Rock,2000-09-09,2000-12-09,22.0,36.0,91 days 00:00:00.000000000
6691,2000,Blaque,Bring It All To Me,3:46,Pop,1999-10-23,2000-01-22,22.0,17.0,91 days 00:00:00.000000000
6693,2000,"Gray, Macy",I Try,3:52,Rock,2000-02-19,2000-05-20,22.0,16.0,91 days 00:00:00.000000000
6694,2000,N'Sync,This I Promise You,4:23,Rock,2000-09-30,2000-12-02,22.0,30.0,63 days 00:00:00.000000000
6695,2000,Ruff Endz,No More,3:56,Rock,2000-07-01,2000-09-02,22.0,22.0,63 days 00:00:00.000000000
6696,2000,"Backstreet Boys, The",Show Me The Meaning Of Being Lonely,3:54,Rock,2000-01-01,2000-03-18,22.0,34.0,77 days 00:00:00.000000000
6697,2000,Nine Days,Absolutely (Story Of A Girl),3:09,Rock,2000-05-06,2000-07-22,22.0,18.0,77 days 00:00:00.000000000
6698,2000,"Dion, Celine",That's The Way It Is,4:03,Rock,1999-11-13,2000-03-04,22.0,10.0,112 days 00:00:00.000000000
6699,2000,Blink-182,All The Small Things,2:52,Rock,1999-12-04,2000-02-19,22.0,41.0,77 days 00:00:00.000000000
6702,2000,Pink,There U Go,3:23,Rock,2000-03-04,2000-04-08,22.0,9.0,35 days 00:00:00.000000000
6704,2000,Nelly,(Hot S**t) Country Grammar,4:17,Rap,2000-04-29,2000-09-16,22.0,7.0,140 days 00:00:00.000000000
6707,2000,Sonique,It Feels So Good,3:48,Rock,2000-01-22,2000-04-22,22.0,31.0,91 days 00:00:00.000000000
6712,2000,"Rimes, LeAnn",I Need You,3:42,Country,2000-05-27,2000-08-12,22.0,24.0,77 days 00:00:00.000000000
6713,2000,Smash Mouth,Then The Morning Comes,3:04,Rock,1999-10-30,2000-01-29,22.0,31.0,91 days 00:00:00.000000000
6715,2000,Jagged Edge,Let's Get Married,4:23,Rock,2000-05-06,2000-07-29,22.0,29.0,84 days 00:00:00.000000000
6719,2000,BBMak,Back Here,3:35,Rock,2000-04-29,2000-07-29,22.0,17.0,91 days 00:00:00.000000000
6721,2000,Third Eye Blind,Never Let You Go,3:57,Rock,2000-01-22,2000-04-01,22.0,46.0,70 days 00:00:00.000000000
6722,2000,Red Hot Chili Peppers,Otherside,4:13,Rock,2000-02-12,2000-05-27,22.0,45.0,105 days 00:00:00.000000000
6727,2000,Sting,Desert Rose,3:52,Rock,2000-05-13,2000-08-26,22.0,32.0,105 days 00:00:00.000000000
6733,2000,Lil Bow Wow,Bounce With Me,3:22,Rap,2000-08-19,2000-09-16,22.0,100.0,28 days 00:00:00.000000000
6735,2000,Train,Meet Virginia,3:55,Rock,1999-10-09,2000-01-22,22.0,37.0,105 days 00:00:00.000000000
